,INDEX,REMOTE,START_DATE,TENURE_YEARS,SALARY,AGE,DISTANCE_FROM_HOME_TO_OFFICE_MILES_IF_NOT_REMOTE,AVERAGE_COMMUTE_MINUTES_IF_NOT_REMOTE,CHANGE_READINESS_1,CHANGE_READINESS_2,CHANGE_READINESS_3,CHANGE_READINESS_4,CHANGE_READINESS_5,CHANGE_COMMITMENT_1,CHANGE_COMMITMENT_2,CHANGE_COMMITMENT_3,CHANGE_COMMITMENT_4,CHANGE_COMMITMENT_5,SLEEP_INTERVENTION,EXERCISE_INTERVENTION,SMOKING_INTERVENTION,PRE_HOURS_OF_SLEEP,PRE_QUALITY_OF_SLEEP,PRE_DAILY_EXERCISE_MIN,PRE_BMI,PRE_SMOKING,POST_HOURS_OF_SLEEP,POST_QUALITY_OF_SLEEP,POST_DAILY_EXERCISE,POST_BMI,POST_SMOKING,PRE_ABSENTEEISM_DAYS_MONTH,PRE_PERFORMANCE,PRE_INTENTION_TO_STAY,POST_INTENTION_TO_STAY,POST_ABSENTEEISM,POST_PERFORMANCE,PRE_ENGAGEMENT_QUESTION_1,PRE_ENGAGEMENT_QUESTION_2,PRE_ENGAGEMENT_QUESTION_3,PRE_SATISFACTION_QUESTION_1,PRE_SATISFACTION_QUESTION_2,PRE_SATISFACTION_QUESTION_3,POST_ENGAGEMENT_QUESTION_1,POST_ENGAGEMENT_QUESTION_2,POST_ENGAGEMENT_QUESTION_3,POST_SATISFACTION_QUESTION_1,POST_SATISFACTION_QUESTION_2,POST_SATISFACTION_QUESTION_3,GENDER_FEMALE,GENDER_MALE,CHILDREN__N,CHILDREN__Y,RACE_ASIAN,RACE_BLACK,RACE_HISPANIC,RACE_NATIVE_AMERICAN,RACE_TWO_OR_MORE_RACES,RACE_WHITE,OFFICE_LOCATION_CO,OFFICE_LOCATION_IL,OFFICE_LOCATION_MN,OFFICE_LOCATION_UT,EMPLOYEE_LEVEL_DIRECTOR,EMPLOYEE_LEVEL_JUNIOR,EMPLOYEE_LEVEL_MANAGER,EMPLOYEE_JOB_FAMILY_ACCOUNTING_AND_FINANCE,EMPLOYEE_JOB_FAMILY_ADMINISTRATIVE,EMPLOYEE_JOB_FAMILY_CUSTOMER_SERVICE,EMPLOYEE_JOB_FAMILY_LEGAL,EMPLOYEE_JOB_FAMILY_MARKETING_AND_SALES
46,POST_SATISFACTION_QUESTION_2,-0.02096651421441905,-0.10237689135736165,0.10237689135736208,0.09624616789739189,0.1316480810492332,-0.011507309502223785,-0.01816962613864687,-0.07148691772555632,-0.0956497641144333,-0.05296514113136371,-0.027896919658574163,-0.06730867454835796,-0.021263826102249573,-0.007720236695832792,-0.09575096461745554,-0.045066340299070716,-0.06433301366366506,0.5065437222222153,-0.11935720007973806,0.1223903853545166,0.02612323408133303,-0.07738901679116808,-0.011400423657806127,0.08421079738665165,0.019450338204796348,0.09902421660921142,0.0357445920679673,0.044549404374694235,-0.01190732600293955,-0.0428110538471038,0.005789177142169644,0.05972267051163094,0.07551324661299048,0.1009810283501319,-0.1019289021586852,0.08831631336196737,0.03970404590186716,0.004562706006831764,0.04214191427090486,0.25783189041859955,0.7128764927363374,0.2779824129867624,0.16099653272230813,0.13236740413297327,0.15628468322430025,0.40285967352074,1.0,0.5190129356809039,0.03100097886065673,-0.031000978860656666,-0.03130066509305845,0.031300665093058434,-0.013330572098630953,0.02111886650897652,0.032462034083184765,0.053610887909632414,-0.033064624472703884,-0.02144657230256739,0.011251473680872443,-0.013400529838362353,0.017018463431904,-0.015026999985444116,0.04368341640883899,-0.13686173228593607,0.12720455528744706,0.04386240665142705,-0.0009826672344976433,0.02053681618633134,-0.02534950318572055,-0.05695649491217997
47,POST_SATISFACTION_QUESTION_3,0.0029046901278935847,-0.11364903864143008,0.11364903864143064,0.12636725585451308,0.15760814799042744,-0.026915438687308745,-0.029463221733768998,-0.06515522462443012,-0.10475508826241929,-0.027560251406788434,-0.05581886932382736,-0.0823645072482104,-0.035981797033287015,-0.003292952574107441,-0.07923355959238088,-0.06497008623774782,-0.0803642373802951,0.5388508371643638,-0.14900855310010264,0.1215106711615119,0.019578748329776872,-0.04485431325968641,-0.028921958972027872,0.06487088532494738,0.012405069047139802,0.10503099272311271,0.07467518748855971,0.027277491814056243,-0.01774536448828572,-0.0557444114316163,0.020736996431515067,0.05915839682396916,0.06078861783586242,0.08534485111090954,-0.06868903783059672,0.08201109023538794,0.04743451196600014,0.01789454152306377,0.0016863787626833489,0.25035822726631946,0.24370303254485867,0.6981377676669069,0.16420189127137214,0.1416530903333352,0.11099873130135696,0.42279504261728573,0.5190129356809039,1.0,0.001625251248229157,-0.0016252512482290713,-0.05106250025725568,0.05106250025725562,-0.010148718235105268,0.007144632247045659,0.05257737280561364,0.023099889640647804,-0.019337380703114443,-0.024915099040510234,-0.010787088309847362,0.02358173171408446,-0.024939575280815487,0.01165358635584852,0.06827878012745808,-0.14677587255867117,0.12238670398976485,0.0349199954480999,0.03580008838710669,0.03735119156920826,-0.08630742218195092,-0.05004493342340439
48,GENDER_FEMALE,0.046733450125069666,0.04005958102870724,-0.04005958102870704,-0.10422452204266124,-0.02485635136227234,0.054818266876895075,0.05355122272604165,-0.013763994617824028,-0.043538163616310036,0.011344764665753146,0.024237850352548593,0.007303638666824548,-0.02413681573490735,0.0011051110279326544,-0.038933767752048945,-0.04851414873516026,0.017305295416392117,0.02734557042683364,0.01741138519802868,0.025530212791069044,-0.06750656426049575,0.08782441376848907,0.04025144688061986,0.0062048611688075685,0.014799855291502089,0.04752540808057203,0.06716121354389924,0.019506013290864852,0.019634064215282167,0.010587437223345026,0.02521958994261924,-0.07018556979374316,-0.24376519484330722,-0.2645328379108817,0.005777289518934912,-0.06842608288944213,0.030751662450693478,-0.020433439820815667,-0.015055864012609608,-0.003086642633254228,0.017264500297387228,0.0032079115641626913,0.026981549866967516,-0.0145940470585935,-0.01360678146765773,0.02485128050289254,0.03100097886065673,0.001625251248229157,1.0,-1.0,0.09739453371821202,-0.09739453371821201,0.014762625221920015,0.015036328267009402,0.04009628013834262,-0.02195456473095178,-0.029219251846777025,-0.026993072045178784,-0.05900589065353155,0.04190279821111351,0.025520275391722188,-0.014205415468825483,-0.062080378147741366,0.04433764881121863,-0.009826659688912465,-0.09557861369325484,0.08412826586502471,0.08228863800607765,-0.06560571954427373,-0.03138218900161481
49,GENDER_MALE,-0.04673345012506963,-0.0400595810287073,0.04005958102870709,0.10422452204266133,0.02485635136227231,-0.05481826687689505,-0.05355122272604164,0.013763994617823997,0.04353816361630999,-0.011344764665753196,-0.024237850352548572,-0.007303638666824548,0.02413681573490731,-0.001105111027932687,0.03893376775204892,0.04851414873516024,-0.017305295416392117,-0.027345570426833558,-0.017411385198028644,-0.02553021279106901,0.06750656426049577,-0.0878244137684892,-0.040251446880619934,-0.0062048611688076205,-0.014799855291502082,-0.04752540808057201,-0.06716121354389928,-0.019506013290864887,-0.019634064215282163,-0.010587437223345006,-0.02521958994261924,0.07018556979374314,0.24376519484330736,0.2645328379108818,-0.005777289518934962,0.0684260828894421,-0.03075166245069352,0.020433439820815684,0.015055864012609598,0.003086642633254209,-0.017264500297387225,-0.0032079115641626705,-0.026981549866967543,0.0145940470585934,0.013606781467657689,-0.024851280502892467,-0.031000978860656666,-0.0016252512482290713,-1.0,1.0,-0.09739453371821198,0.09739453371821205,-0.014762625221920038,-0.015036328267009375,-0.040096280138342606,0.0219545647309518,0.02921925184677704,0.026993072045178708,0.059005890653531776,-0.04190279821111355,-0.0255202753917224,0.014205415468825455,0.062080378147741345,-0.044337648811218586,0.009826659688912458,0.0955786136932549,-0.08412826586502468,-0.08228863800607755,0.06560571954427374,0.0313821890016148
50,CHILDREN__N,-0.053176386896668794,0.2112568564614424,-0.2112568564614424,-0.10687455368274411,-0.2199970720788559,0.006465726072305044,0.015206073666353499,0.034244916366810096,-0.02801313652986617,0.037712946023994824,-0.004905342322837263,0.033939370373470806,0.0038070772948005597,0.051188221586758675,-0.023107834206045175,-0.02098587977232984,-0.008367733280569244,-0.003771249575239413,0.18423168555381195,-0.06842289766042206,0.07824053227248044,0.036368184788986915,0.45281246100289985,-0.07738301346557848,-0.11136419837300102,-0.012247902157760428,-0.013194416827596893,0.47901035512643064,-0.11270188325328542,-0.10059228943641715,-0.2092379959609636,-0.012178811556595613,-0.19314696583781968,-0.15623754063093223,-0.13144569945044707,0.013074417639562184,0.18873517674449145,0.16158857056593173,0.16164288800962653,-0.09235438461464061,-0.05823984183483059,-0.07370316330430768,0.1526676439898309,0.1307938322298885,0.1258379586594841,-0.04038725175100602,-0.03130066509305845,-0.05106250025725568,0.09739453371821202,-0.09739453371821198,1.0,-1.0,0.017732364533023907,-0.046048290332201224,0.0622614660763922,0.0075845176903047455,-0.014034818768538456,-0.015154629173657124,-0.01258121301822763,0.02296726657914498,0.0014173614178841813,-0.014532620831921951,-0.04967239628530117,0.14065320723731112,-0.12759945341722648,-0.08528666456525864,-0.0087860813179071,0.0842224924715124,-0.007151052122532764,-0.007018424926978859
51,CHILDREN__Y,0.053176386896668724,-0.2112568564614421,0.2112568564614422,0.10687455368274407,0.21999707207885608,-0.0064657260723050385,-0.015206073666353532,-0.03424491636681009,0.02801313652986614,-0.03771294602399474,0.004905342322837215,-0.0339393703734708,-0.003807077294800625,-0.05118822158675862,0.023107834206045175,0.02098587977232988,0.008367733280569221,0.0037712495752393847,-0.1842316855538118,0.0684228976604221,-0.07824053227248043,-0.03636818478898693,-0.4528124610028999,0.07738301346557828,0.11136419837300095,0.012247902157760455,0.013194416827596879,-0.4790103551264307,0.11270188325328544,0.10059228943641713,0.20923799596096362,0.012178811556595682,0.19314696583781985,0.1562375406309323,0.13144569945044715,-0.013074417639562215,-0.18873517674449142,-0.16158857056593154,-0.1616428880096261,0.0923543846146406,0.05823984183483071,0.07370316330430757,-0.1526676439898308,-0.13079383222988847,-0.12583795865948408,0.04038725175100604,0.031300665093058434,0.05106250025725562,-0.09739453371821201,0.09739453371821205,-1.0,1.0,-0.0177323645330238,0.04604829033220115,-0.062261466076392206,-0.007584517690304752,0.014034818768538437,0.01515462917365713,0.012581213018227067,-0.02296726657914518,-0.00141736141788405,0.014532620831922576,0.04967239628530111,-0.14065320723731078,0.1275994534172265,0.0852866645652586,0.008786081317907042,-0.0842224924715123,0.0071510521225326305,0.0070184249269788935
52,RACE_ASIAN,-0.06627434084892272,-0.017038577244991287,0.017038577244991117,0.021642401502365932,0.016508494631564098,-0.017620164279763456,-0.01454679138645223,0.0005573081730217231,0.029656229075747997,0.0016592634113503013,0.003347271933574677,0.056338391902168064,-0.029334420859368972,-0.04798085009058785,0.022756736597900992,0.00531369623771489,-0.009186816835645787,-0.008208775287450376,-0.037295203281152926,-0.01694882275748288,0.028548888980042646,-0.06793543252278612,0.04629787718786581,-0.15963943620720555,-0.01616066575261765,0.010393119821971906,-0.042964937796849824,0.024295197533564607,-0.12845330726661766,-0.017271171733128733,0.013401900405046548,-0.08753109525770399,-0.060655272904277836,-0.08067102872253593,0.012765164712880276,-0.07135218597175046,0.03360563689166796,0.02561673511683462,0.01317914604962471,0.0005723893235214235,-0.007958354740491873,0.0057251389975075334,0.0318734797051311,-0.0008291599114364402,-0.00012671465145748837,-0.04776756484294483,-0.013330572098630953,-0.010148718235105268,0.014762625221920015,-0.014762625221920038,0.017732364533023907,-0.0177323645330238,1.0,-0.09055930472970981,-0.08210808241265186,-0.027140088701777587,-0.04735918085594803,-0.5336352353356563,0.0226172414938697,0.04106045495427545,-0.0109662406416092,-0.05795197407317258,0.03307216505850222,-0.031404956496002986,0.014097521916772184,0.1599297822650905,-0.05279594448405072,-0.11736802208376211,0.08430197640797485,-0.04400093506689616
53,RACE_BLACK,0.21304955481700025,-0.0732206578445082,0.07322065784450772,0.10760000621109207,0.13586564699127363,0.034168914479872664,0.04790294231322475,-0.012681111039686064,-0.001351410417207731,-0.005713087514458872,0.014550303478809555,0.010625016296926231,0.05336524647562351,0.059170092417475034,0.044168406083519296,-0.009533523045238811,0.028241469196661317,-0.04269354359670704,-0.09560718833864795,0.008776889656183964,-0.02231973347342686,-0.09653392711683711,-0.09517581127750299,0.40284082456159204,0.057252942318012104,-0.016499974103255,-0.09579001407895331,-0.07379959527564096,0.3608952949163724,0.07771464481779085,0.11068206231852364,-0.01450063949552959,-0.009801840181470789,-0.024545189289357647,0.11989840072669981,-0.004281011763351546,-0.07776304579617137,-0.061176339563405784,-0.09362034483632681,0.033835539509089664,0.03484218327518203,0.05209909337785626,-0.09699260658784804,-0.08110492020051357,-0.1064360178120606,0.10187868477505128,0.02111886650897652,0.007144632247045659,0.015036328267009402,-0.015036328267009375,-0.046048290332201224,0.04604829033220115,-0.09055930472970981,1.0,-0.07457520417320575,-0.024650163500860276,-0.04301428651150545,-0.4846777011448174,-0.06552421667461962,0.17404804299530935,-0.0014131119394423578,-0.1277397320862488,0.09292389515931833,-0.16832263947334114,0.13077919054533263,-0.09090341015989979,0.07419142435830449,0.1084744553557667,-0.08229036961688865,-0.04917583998928141
54,RACE_HISPANIC,-0.04252918675239256,0.0646497394594687,-0.06464973945946893,-0.07328302890430118,-0.05761543822350306,0.034004446551334506,0.03405424864171083,-0.006570101617392362,-0.06779956783728706,-0.0439441901518454,0.025989324745226056,-0.014328354786911558,-0.045114672819632023,0.06475121925317803,-0.011639531279023431,-0.02507696883245531,-0.006472535882635683,0.0387092746194254,0.06807500773516516,0.009448034473722009,0.011350657836693404,0.04225419038904245,-0.01740147996291465,0.004792479898876471,-0.006806434857569493,0.026279178556549248,0.02013337423993399,-0.006738678143898804,-0.0070630456566316505,-0.021313853243836476,0.0010112625199817271,-0.03221266332977221,-0.1122329201299221,-0.12381438145061009,-0.006911243285811225,-0.00426580359779395,-0.013429714777090086,-0.01877555126016778,0.013166741095181721,0.005685724809607815,-0.005388367135544017,0.01287707187207355,-0.0027725066739518497,0.0054016329959551135,0.031798269741686334,0.025649374596148782,0.032462034083184765,0.05257737280561364,0.04009628013834262,-0.040096280138342606,0.0622614660763922,-0.062261466076392206,-0.08210808241265186,-0.07457520417320575,1.0,-0.022349748181646197,-0.03900008499788548,-0.4394463578088549,0.05488124788609271,0.05036005197917809,-0.06947609740612816,-0.03808048022738001,-0.06373160906125354,0.07662493090214365,-0.045502239629488545,-0.11459746074677354,0.1253481202448579,0.09557723891106648,-0.08727580866421014,-0.050060736895682786
55,RACE_NATIVE_AMERICAN,0.055581594036948526,0.04499709323876568,-0.044997093238765454,-0.029530483327229726,-0.024628433213566208,0.006351222505439763,0.0045884296473386425,0.013597728531786021,-0.00746199725396842,0.04814529431409016,-0.00700065550306922,0.022649554806948618,-0.031694200054493096,0.05980825300083393,0.008039551588928086,0.055411539732293784,0.017187986360384332,0.02762557428986078,-0.005400867970055152,-0.0038627298277608435,-0.033234764908711356,0.018823051248686554,-0.018960699043282084,0.08326948696603051,-0.022861497506522947,-0.028671249621513652,0.015380744073954043,-0.024660831798041773,0.04684539811185624,-0.03164163449673083,-0.0015962434087955365,-0.0006792248888623365,-0.05977596792780098,-0.07053093978348533,-0.0089597883749853,-0.024552415944351143,-0.0038337435864010225,-0.04589804641916338,-0.005397164607634707,0.02422146943794984,0.02298255177657483,-0.0033681412735419927,0.012859928887657239,-0.038620528138797544,0.007741294527712218,0.047111698795300104,0.053610887909632414,0.023099889640647804,-0.02195456473095178,0.0219545647309518,0.0075845176903047455,-0.007584517690304752,-0.027140088701777587,-0.024650163500860276,-0.022349748181646197,1.0,-0.012891127585953486,-0.14525504408525405,0.04659645115060611,-0.005236983660537068,-0.05165349740495652,0.014022597839129455,-0.021065910592535163,0.02389542964477899,-0.013409839178431209,-0.022754017228220447,-0.011877351294606568,0.02208919679580846,-0.007536179375752299,0.014048485041443378
56,RACE_TWO_OR_MORE_RACES,0.09698932060179057,0.054401033260906964,-0.05440103326090713,-0.04176547024998035,-0.0516543844922264,-0.002354970810714892,8.868250626687082e-05,-0.009000237568496992,0.023600761681440784,-0.005109704757514844,-0.019942874708681287,-0.02521589475122437,-0.017711305967744215,0.034717252761295565,0.014028936378377944,0.031204885340803047,-0.006416061541812238,-2.135285791503253e-17,0.05803077576519845,-0.021587174699775908,-0.02341214129482897,0.008450584025441913,-0.032485741543886885,0.0477250193343944,-0.033694654436236364,-0.023308626354662798,-0.01376475557385549,-0.0405280446535684,0.06584146363645348,-0.02556003112189069,-0.008711872546272576,-0.02017948056841437,-0.08226791419194583,-0.08525092180939595,0.01025059131069628,-0.02369996554907378,-0.03679414125072208,-0.03727949120420438,-0.032135428628153044,-0.004419589983210981,-0.028315124193734133,-0.026943223879249235,-0.04977337886611914,-0.028221296442715847,-0.04650254013780671,0.01829291044251086,-0.033064624472703884,-0.019337380703114443,-0.029219251846777025,0.02921925184677704,-0.014034818768538456,0.014034818768538437,-0.04735918085594803,-0.04301428651150545,-0.03900008499788548,-0.012891127585953486,1.0,-0.25346858584959947,0.0379332566901867,-0.019050071081275908,0.023099881471934782,-0.04287738269888489,-0.03675980136283656,0.04169728355027643,-0.02340003401900843,-0.005358185763836567,-0.020725858129345763,0.038545425459379744,-0.05520990752372211,0.02451446460402399
57,RACE_WHITE,-0.10504640083264608,-0.007459762281098196,0.007459762281098581,-0.018785966415190286,-0.03886484805823932,-0.02846191396407007,-0.03928206298720072,0.011318839850316563,0.0126200699993816,0.01912610896132339,-0.01739647994186657,-0.03134191697384137,0.02412114607695907,-0.06358931294539034,-0.04140745103723354,-0.005011904001568668,-0.008659019549200331,0.0043024235628488965,0.02604033499808521,0.008523542354145831,0.002789393002430578,0.0729024515393287,0.05144986918375833,-0.17383480812051824,-0.004519730546598391,0.0019459941233290748,0.07649173866684784,0.050815628488808405,-0.1612882690691101,-0.009115285631620918,-0.07303944666297524,0.090902087867118,0.14720816725191788,0.1787644788511655,-0.07870510928393441,0.06441783840996487,0.04552655189110788,0.05205363227538235,0.05246171792690237,-0.027229484292653303,-0.0078561768380702,-0.03273541836946556,0.05346004337623691,0.06354504234679238,0.06082465711300098,-0.05985366351390953,-0.02144657230256739,-0.024915099040510234,-0.026993072045178784,0.026993072045178708,-0.015154629173657124,0.01515462917365713,-0.5336352353356563,-0.4846777011448174,-0.4394463578088549,-0.14525504408525405,-0.25346858584959947,1.0,-0.027465239221252415,-0.15273023410817183,0.04897379687211875,0.14798845365859703,-0.026031620863246608,0.0611603642948155,-0.05258188757213885,0.020094388420609812,-0.07068153752167765,-0.059011009353757075,0.06297317560488927,0.07544245831349
58,OFFICE_LOCATION_CO,0.024927826201587622,-0.07438969226009601,0.07438969226009615,0.052558587223345235,0.04692447162144719,-0.020038627524434523,-0.013904939117185199,0.001336352985779333,0.01699467709261626,-0.08086325005710564,0.020722955824204768,0.04947356848124648,0.004658804497143508,-0.05128764555594708,0.02377404036902467,-0.02418813931734501,0.003697266620056226,-0.0011247761391016198,-0.020593375784154173,0.0016038887863079828,0.029907377501010496,-0.01440550631368391,-0.005644212878357457,-0.23023170069489146,0.005411868085979043,0.008449225861655078,-0.021951120801694805,-0.009323809112973315,-0.18041975991636747,0.0065041839599503815,-0.024592909307172384,-0.009604677199501076,0.022786203272658036,0.009404301963559951,-0.02483525931538623,-0.0021842270915617677,-0.018340691619306872,-0.015337195265683163,0.019323539854705047,0.02395729673546118,0.0013630790229302197,-0.0009805816811785076,-0.06732775034718884,-0.06761418711225782,-0.041459489427395566,0.008740710987276249,0.011251473680872443,-0.010787088309847362,-0.05900589065353155,0.059005890653531776,-0.01258121301822763,0.012581213018227067,0.0226172414938697,-0.06552421667461962,0.05488124788609271,0.04659645115060611,0.0379332566901867,-0.027465239221252415,1.0,-0.35566079781445303,-0.3259764383451312,-0.2768489226048434,0.05281500825848865,-0.023309578377298457,-0.008045576782124251,-0.011364000887822232,0.026302699940311248,-0.0443834461243325,0.03585529879423164,0.01708000484652548
59,OFFICE_LOCATION_IL,-0.006159230896991958,-0.0008533440923379234,0.0008533440923364162,-0.04009825911185569,-0.01986916826015219,0.08944408982220578,0.07637433385892203,-0.010120315092352698,-0.024384232945811865,0.02110402879745434,-0.0002644719063983528,-0.013595577609181668,0.033476978826444445,0.05785370081671578,-0.029459510969077663,0.02207636823092997,-0.006050258488703919,-0.02056075143484835,-0.013458521986967903,-0.010470570548839533,-0.020122464907029795,0.015613797104413168,-0.018540240889969365,0.2581949106232894,0.013961512663514334,-0.03387129922040958,0.019920296395214296,-0.011761996874394253,0.22330639338564987,0.025804274057377213,0.029530086322274808,-0.005181614800391919,0.011331791849715007,0.006424249194710298,0.037223023383613336,0.009883860615121082,-0.0057066432804523575,0.014355198222428034,-0.02041058379825591,-0.0027279738998983766,-0.009865743567853314,0.05011558550655358,0.01821645875917529,0.034054840159907535,-0.00045368247934639175,-0.004537657648590959,-0.013400529838362353,0.02358173171408446,0.04190279821111351,-0.04190279821111355,0.02296726657914498,-0.02296726657914518,0.04106045495427545,0.17404804299530935,0.05036005197917809,-0.005236983660537068,-0.019050071081275908,-0.15273023410817183,-0.35566079781445303,1.0,-0.3940499399158349,-0.3346631488828637,-0.028653311493790308,0.05209016965896589,-0.04053950608710058,-0.0014503175784652438,0.0019407390975273017,0.015269285397684094,-0.017128718928157288,-0.00622521199158534
60,OFFICE_LOCATION_MN,0.0034000762289900896,0.03461613716491822,-0.03461613716491863,0.0220747262185234,0.0037032663247803252,-0.008946385996207576,-0.00838153524054498,0.012413672798133166,0.0245140667560425,0.030797443833503347,-0.017676914779610232,-0.031176318841659778,0.0017023583552295636,0.03508605766457964,0.014943433778885466,-0.002705122625522373,0.011313046116779088,0.024557293731760407,0.02859604903590204,0.02635294600920607,0.019968338651935737,-0.04993925231612526,-0.006489208093427221,0.08674603691672349,-0.005352827257219512,0.028038220116036225,-0.03103574675488263,0.011166024895419133,0.046751822878271544,-0.021241496219806512,0.002979672069735953,0.030704216338562174,-0.002756066482025888,0.0052262995401671395,0.018856715151262624,0.02653450946304928,-0.018521426361736464,0.005922812895799593,-0.011370018745579202,-0.04293294446023433,0.004756032271063629,-0.04565965874094394,0.02493931589593113,0.05913360733246928,0.054308421902887635,-0.007845635632294564,0.017018463431904,-0.024939575280815487,0.025520275391722188,-0.0255202753917224,0.0014173614178841813,-0.00141736141788405,-0.0109662406416092,-0.0014131119394423578,-0.06947609740612816,-0.05165349740495652,0.023099881471934782,0.04897379687211875,-0.3259764383451312,-0.3940499399158349,1.0,-0.3067313068760404,0.029040615571839578,-0.02380972931770649,0.008090650399659753,0.026595798032708666,-0.005196364324041155,0.028680805931667504,-0.02559306811857418,-0.04384175712970969
61,OFFICE_LOCATION_UT,-0.022534052210338173,0.040219247794485706,-0.040219247794483735,-0.033061469188973985,-0.030106529605313376,-0.07079547799439606,-0.0629591663440457,-0.003458006273723222,-0.01670603501952698,0.02621780327514822,-0.0018753928599079053,-0.0018175498154734996,-0.04458958585030917,-0.05068829554139265,-0.007539903928894954,0.00298519761977567,-0.00931075028137829,-0.00232841651086966,0.005375960204941516,-0.01853738129165068,-0.029941121800674313,0.05168135649878116,0.033913815051834696,-0.14867767811764604,-0.015575790007300134,-0.0009599732169997329,0.03400256782653107,0.010795421688693766,-0.11711726669577112,-0.012793125031123717,-0.011235444927385884,-0.017669922295332933,-0.03341264156316198,-0.022707835190244434,-0.03700853380012035,-0.03786495211804917,0.04564160142713178,-0.0068398793470391215,0.015510771835328356,0.025105365194907803,0.004575780004101303,-0.005952389162071158,0.021865415539356413,-0.03305917293029843,-0.01579009308188608,0.004646287877195883,-0.015026999985444116,0.01165358635584852,-0.014205415468825483,0.014205415468825455,-0.014532620831921951,0.014532620831922576,-0.05795197407317258,-0.1277397320862488,-0.03808048022738001,0.014022597839129455,-0.04287738269888489,0.14798845365859703,-0.2768489226048434,-0.3346631488828637,-0.3067313068760404,1.0,-0.05388325850625448,-0.008901452748554256,0.045414994510403144,-0.015594715539021035,-0.02375660331462649,-0.002625364541780456,0.010191409298188571,0.03717518234415596
62,EMPLOYEE_LEVEL_DIRECTOR,0.005162753749935946,-0.41320207316728924,0.41320207316728963,0.8478927192008329,0.43217813624740964,-0.006666066920170259,-0.001286009701837492,-0.019033430143593526,0.03269977104428507,-0.009818603702601496,0.04732998626611976,0.013245885120076337,0.03586524913853999,0.05925330576027867,-0.011918635452685435,0.018730960555538544,0.03874634561547694,0.0020389065421831266,-0.3277538308029121,0.05748874571042763,0.016125907003480617,-0.28063310114736895,-0.06492511082922793,-0.02093613802364896,0.11409419023409224,-0.004118294112759936,-0.14846595912906138,-0.07523374566599544,0.006680854642906033,0.1123318609596381,0.10722036506861052,0.11221456555504414,0.2682910799576588,0.24409878045665356,0.06738680643578025,0.12497604845957412,-0.08771437245714463,-0.0433188604589288,-0.05282575963163182,0.10945836955400516,0.056429635350388314,0.09215048597661361,-0.043504860117357234,0.010826280508909132,-0.01651727034750326,0.05213458333716725,0.04368341640883899,0.06827878012745808,-0.062080378147741366,0.062080378147741345,-0.04967239628530117,0.04967239628530111,0.03307216505850222,0.09292389515931833,-0.06373160906125354,-0.021065910592535163,-0.03675980136283656,-0.026031620863246608,0.05281500825848865,-0.028653311493790308,0.029040615571839578,-0.05388325850625448,1.0,-0.4861385272312274,-0.10133949493290823,0.09689739168734554,-0.02325014547946723,-0.06772110330757315,-0.0012748904057538319,0.010178189209972625
63,EMPLOYEE_LEVEL_JUNIOR,0.005455618363383345,0.653014694455386,-0.653014694455386,-0.7762240963195101,-0.7638958055263941,-0.005949903218061974,-0.00754756895669615,-0.006070710370987518,-0.011977378730359887,0.016753776027594845,-0.09747514857267413,-0.02064657408912544,-0.10244949178432257,-0.0905620505010939,0.027893720070585357,-0.021574310090131166,-0.013726368785500796,-0.015244948895264367,0.6064370479016705,-0.10391538176406209,0.02872065702222133,0.4379407333744332,0.10979412594207408,-0.01683629245939315,-0.19008111471292136,0.01803594146868957,0.1832079347452773,0.12384385713907975,-0.06686572005364065,-0.1599412593212651,-0.245030015195501,-0.24943588437645142,-0.43889472268274304,-0.4042712830696698,-0.13442157168437216,-0.264442612000218,0.11025636428661129,0.07389605094406684,0.11089311750664911,-0.20712123044536443,-0.19696263812184106,-0.22482512037341185,0.017892036215434188,-0.00805415242108891,0.031632114825778386,-0.10057462764753732,-0.13686173228593607,-0.14677587255867117,0.04433764881121863,-0.044337648811218586,0.14065320723731112,-0.14065320723731078,-0.031404956496002986,-0.16832263947334114,0.07662493090214365,0.02389542964477899,0.04169728355027643,0.0611603642948155,-0.023309578377298457,0.05209016965896589,-0.02380972931770649,-0.008901452748554256,-0.4861385272312274,1.0,-0.8201178992483773,-0.19809178824813017,0.01993710695614533,0.14883535691699673,-0.003696995962461485,-0.0014460975846620056
